movie_id|title|Animation|Children's|Comedy|Adventure|Fantasy|Romance|Drama|Action|Crime|Thriller|Horror|Sci-Fi|Documentary|War|Musical|Mystery|Film-Noir|Western
971|Cat on a Hot Tin Roof|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
972|Last Time I Saw Paris, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
973|Meet John Doe|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
974|Algiers|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
975|Something to Sing About|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
976|Farewell to Arms, A|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
977|Moonlight Murder|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
978|Blue Angel, The (Blaue Engel, Der)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
979|Nothing Personal|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
980|In the Line of Duty 2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
981|Dangerous Ground|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
982|Picnic|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
983|Madagascar Skin|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
984|Pompatus of Love, The|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
985|Small Wonders|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
986|Fly Away Home|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
987|Bliss|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
988|Grace of My Heart|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
989|Schlafes Bruder (Brother of Sleep)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
990|Maximum Risk|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0
991|Michael Collins|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
992|Rich Man's Wife, The|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
993|Infinity|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
994|Big Night|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
996|Last Man Standing|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1
997|Caught|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0
998|Set It Off|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
999|2 Days in the Valley|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
1000|Curdled|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
1001|Associate, The (L'Associe)|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1002|Ed's Next Move|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1003|Extreme Measures|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0
1004|Glimmer Man, The|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0
1005|D3: The Mighty Ducks|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1006|Chamber, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1007|Apple Dumpling Gang, The|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
1008|Davy Crockett, King of the Wild Frontier|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
1009|Escape to Witch Mountain|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
1010|Love Bug, The|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1011|Herbie Rides Again|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1012|Old Yeller|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1013|Parent Trap, The|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1014|Pollyanna|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1015|Homeward Bound: The Incredible Journey|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1016|Shaggy Dog, The|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017|Swiss Family Robinson|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1018|That Darn Cat!|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
1019|20,000 Leagues Under the Sea|0|1|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0
1020|Cool Runnings|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1021|Angels in the Outfield|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1022|Cinderella|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1023|Winnie the Pooh and the Blustery Day|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1024|Three Caballeros, The|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1025|Sword in the Stone, The|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1026|So Dear to My Heart|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1027|Robin Hood: Prince of Thieves|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1028|Mary Poppins|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1029|Dumbo|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1030|Pete's Dragon|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1031|Bedknobs and Broomsticks|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1032|Alice in Wonderland|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1033|Fox and the Hound, The|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1034|Freeway|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
1035|Sound of Music, The|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1036|Die Hard|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0
1037|Lawnmower Man, The|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0
1038|Unhook the Stars|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1039|Synthetic Pleasures|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1040|Secret Agent, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1041|Secrets & Lies|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1042|That Thing You Do!|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1043|To Gillian on Her 37th Birthday|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1044|Surviving Picasso|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1045|Love Is All There Is|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1046|Beautiful Thing|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1047|Long Kiss Goodnight, The|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0
1049|Ghost and the Darkness, The|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
1050|Looking for Richard|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
1051|Trees Lounge|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1052|Proprietor, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1053|Normal Life|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0
1054|Get on the Bus|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1055|Shadow Conspiracy|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
1056|Jude|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1057|Everyone Says I Love You|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
1058|Bitter Sugar (Azucar Amargo)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1059|William Shakespeare's Romeo and Juliet|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1060|Swingers|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1061|Sleepers|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0
1062|Sunchaser, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1063|Johns|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1064|Aladdin and the King of Thieves|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1065|Woman in Question, The|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
1066|Shall We Dance?|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
1067|Damsel in Distress, A|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
1068|Crossfire|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0
1069|Murder, My Sweet|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
1070|Macao|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1071|For the Moment|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
1073|Willy Wonka and the Chocolate Factory|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
1075|Sexual Life of the Belgians, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1076|Innocents, The|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
1077|Sleeper|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
1078|Bananas|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1079|Fish Called Wanda, A|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1080|Monty Python's Life of Brian|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1081|Victor/Victoria|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1082|Candidate, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1083|Great Race, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1084|Bonnie and Clyde|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0
1085|Old Man and the Sea, The|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1086|Dial M for Murder|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0
1087|Madame Butterfly|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1088|Dirty Dancing|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
1089|Reservoir Dogs|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0
1090|Platoon|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
1091|Weekend at Bernie's|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1092|Basic Instinct|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0
1093|Doors, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0
1094|Crying Game, The|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0
1095|Glengarry Glen Ross|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1096|Sophie's Choice|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1097|E.T. the Extra-Terrestrial|0|1|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0
1098|Search for One-eye Jimmy, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1099|Christmas Carol, A|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1100|Days of Thunder|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
1101|Top Gun|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
1102|American Strays|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
1103|Rebel Without a Cause|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1104|Streetcar Named Desire, A|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1105|Children of the Corn IV: The Gathering|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1106|Leopard Son, The|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1107|Loser|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1108|Prerokbe Ognja|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1109|Charm's Incidents|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1110|Bird of Prey|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
1111|Microcosmos (Microcosmos: Le peuple de l'herbe)|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1112|Palookaville|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0
1113|Associate, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1114|Funeral, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1115|Sleepover|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1116|Single Girl, A (La Fille Seule)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1117|Eighth Day, The (Le Huitième jour )|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1118|Tashunga|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
1119|Drunks|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1120|People vs. Larry Flynt, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1121|Glory Daze|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1122|Plutonium Circus|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1123|Perfect Candidate, A|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1124|On Golden Pond|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1125|Return of the Pink Panther, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1126|Drop Dead Fred|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
1127|Abyss, The|0|0|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|0
1128|Fog, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1129|Escape from New York|0|0|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|0
1130|Howling, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1131|Jean de Florette|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1132|Manon of the Spring (Manon des sources)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1133|Talking About Sex|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1134|Johnny 100 Pesos|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0
1135|Private Benjamin|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1136|Monty Python and the Holy Grail|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1137|Hustler White|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1138|Dadetown|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1139|Everything Relative|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1140|Entertaining Angels: The Dorothy Day Story|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1141|Hoogste tijd|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1142|Get Over It|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1143|Three Lives and Only One Death|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1144|Line King: Al Hirschfeld, The|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1145|Snowriders|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1146|Curtis's Charm|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1147|When We Were Kings|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1148|Wrong Trousers, The|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1149|JLG/JLG - autoportrait de décembre|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
1150|Return of Martin Guerre, The (Retour de Martin Guerre, Le)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1151|Faust|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
1152|He Walked by Night|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0
1153|Raw Deal|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
1154|T-Men|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
1155|Invitation, The (Zaproszenie)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1156|Children Are Watching us, The (Bambini ci guardano, I)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1157|Symphonie pastorale, La|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1158|Here Comes Cookie|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1159|Love in Bloom|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1160|Six of a Kind|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1161|Tin Drum, The (Blechtrommel, Die)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1162|Ruling Class, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1163|Mina Tannenbaum|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1164|Two or Three Things I Know About Her|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1165|Bloody Child, The|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0
1166|Farmer & Chase|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1167|Dear God|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1168|Bad Moon|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1169|American Dream|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1170|Best of the Best 3: No Turning Back|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
1171|Bob Roberts|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1172|Cinema Paradiso|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1173|Cook the Thief His Wife & Her Lover, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1174|Grosse Fatigue|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1175|Delicatessen|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
1176|Double Life of Veronique, The (La Double Vie de Véronique)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1177|Enchanted April|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1178|Paths of Glory|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
1179|Grifters, The|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0
1180|Hear My Song|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1181|Shooter, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
1183|English Patient, The|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0
1184|Mediterraneo|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1185|My Left Foot|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1186|Sex, Lies, and Videotape|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1187|Passion Fish|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1188|Strictly Ballroom|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1189|Thin Blue Line, The|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1190|Tie Me Up! Tie Me Down!|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1191|Madonna: Truth or Dare|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1192|Paris Is Burning|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1193|One Flew Over the Cuckoo's Nest|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1194|Up in Smoke|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1196|Star Wars: Episode V - The Empire Strikes Back|0|0|0|1|0|0|1|1|0|0|0|1|0|1|0|0|0|0
1197|Princess Bride, The|0|0|1|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0
1198|Raiders of the Lost Ark|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
1199|Brazil|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
1200|Aliens|0|0|0|0|0|0|0|1|0|1|0|1|0|1|0|0|0|0
1201|Good, The Bad and The Ugly, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1
1202|Withnail and I|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1203|12 Angry Men|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1204|Lawrence of Arabia|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1205|Transformers: The Movie, The|1|1|0|0|0|0|0|1|0|1|0|1|0|1|0|0|0|0
1206|Clockwork Orange, A|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
1207|To Kill a Mockingbird|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1208|Apocalypse Now|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
1209|Once Upon a Time in the West|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
1210|Star Wars: Episode VI - Return of the Jedi|0|0|0|1|0|1|0|1|0|0|0|1|0|1|0|0|0|0
1211|Wings of Desire (Der Himmel über Berlin)|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1212|Third Man, The|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0
1213|GoodFellas|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0
1214|Alien|0|0|0|0|0|0|0|1|0|1|1|1|0|0|0|0|0|0
1215|Army of Darkness|0|0|1|1|0|0|0|1|0|0|1|1|0|0|0|0|0|0
1216|Big Blue, The (Le Grand Bleu)|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1217|Ran|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
1218|Killer, The (Die xue shuang xiong)|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0
1219|Psycho|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
1220|Blues Brothers, The|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
1221|Godfather: Part II, The|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0
1222|Full Metal Jacket|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0
1223|Grand Day Out, A|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1224|Henry V|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
1225|Amadeus|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1226|Quiet Man, The|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1227|Once Upon a Time in America|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0
1228|Raging Bull|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1230|Annie Hall|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1231|Right Stuff, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1232|Stalker|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
1233|Boat, The (Das Boot)|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0
1234|Sting, The|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
1235|Harold and Maude|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1236|Trust|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1237|Seventh Seal, The (Sjunde inseglet, Det)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1238|Local Hero|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1240|Terminator, The|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0
1241|Braindead|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1242|Glory|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0
1243|Rosencrantz and Guildenstern Are Dead|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1244|Manhattan|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1245|Miller's Crossing|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1246|Dead Poets Society|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1247|Graduate, The|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1248|Touch of Evil|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0
1249|Nikita (La Femme Nikita)|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
1250|Bridge on the River Kwai, The|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
1251|8 1/2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1252|Chinatown|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0
1253|Day the Earth Stood Still, The|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0
1254|Treasure of the Sierra Madre, The|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1255|Bad Taste|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1256|Duck Soup|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
1257|Better Off Dead...|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1258|Shining, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1259|Stand by Me|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1260|M|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0
1261|Evil Dead II (Dead By Dawn)|0|0|1|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0
1262|Great Escape, The|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0
