movie_id|title|Animation|Children's|Comedy|Adventure|Fantasy|Romance|Drama|Action|Crime|Thriller|Horror|Sci-Fi|Documentary|War|Musical|Mystery|Film-Noir|Western
1476|Private Parts|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1489|Cats Don't Dance|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
1490|B*A*P*S|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1500|Grosse Pointe Blank|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
1501|Keys to Tulsa|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
1502|Kissed|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1507|Paradise Road|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
1510|Brother's Kiss, A|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1519|Broken English|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1524|Turning, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1528|Intimate Relations|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1533|Promise, The (La Promesse)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1534|Bonheur, Le|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1542|Brassed Off|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1543|Designated Mourner, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1544|Lost World: Jurassic Park, The|0|0|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|0
1575|Gabbeh|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1581|Out to Sea|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1587|Conan the Barbarian|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
1591|Spawn|0|0|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|0
1595|Free Willy 3: The Rescue|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1596|Career Girls|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1603|Mimic|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
1609|187|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1621|Soul Food|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1626|Fire Down Below|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0
1629|MatchMaker, The|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1645|Devil's Advocate, The|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|1|0|0
1656|Swept from the Sea|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1668|One Night Stand|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1669|Tango Lesson, The|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1675|Incognito|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0
1676|Starship Troopers|0|0|0|1|0|0|0|1|0|0|0|1|0|1|0|0|0|0
1678|Joy Luck Club, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1679|Chairman of the Board|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1687|Jackal, The|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0
1689|Man Who Knew Too Little, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
1690|Alien: Resurrection|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0
1694|Apostle, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1714|Never Met Picasso|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1720|Time Tracers|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0
1722|Tomorrow Never Dies|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0
1723|Twisted|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1728|Winter Guest, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1735|Great Expectations|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1738|Vermin|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1748|Dark City|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0
1755|Shooting Fish|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1764|Tainted|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
1769|Replacement Killers, The|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0
1780|Ayn Rand: A Sense of Life|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1787|Paralyzing Fear: The Story of Polio in America, A|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
1798|Hush|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
1805|Wild Things|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|1|0|0
1815|Eden|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1832|Heaven's Burning|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0
1840|He Got Game|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1846|Nil By Mouth|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1872|Go Now|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1878|Woo|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1882|Godzilla|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0
1883|Bulworth|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1885|Opposite of Sex, The|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1888|Hope Floats|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1889|Insomnia|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
1890|Little Boy Blue|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1892|Perfect Murder, A|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0
1897|High Art|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
1904|Henry Fool|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1906|Mr. Jealousy|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
1907|Mulan|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1931|Mutiny on the Bounty|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1933|Life of Émile Zola, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1936|Mrs. Miniver|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
1950|In the Heat of the Night|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0
1952|Midnight Cowboy|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1957|Chariots of Fire|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
1963|Take the Money and Run|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1964|Klute|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0
1978|Friday the 13th Part V: A New Beginning|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1982|Halloween|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1986|Halloween 5: The Revenge of Michael Myers|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1988|Hello Mary Lou: Prom Night II|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1990|Prom Night IV: Deliver Us From Evil|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1992|Child's Play 2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
1994|Poltergeist|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
2008|This World, Then the Fireworks|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0
2011|Back to the Future Part II|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2015|Absent Minded Professor, The|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2021|Dune|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
2026|Disturbing Behavior|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
2029|Billy's Hollywood Screen Kiss|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2032|Barefoot Executive, The|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2036|Blank Check|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2041|Condorman|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
2043|Darby O'Gill and the Little People|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2046|Flight of the Navigator|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2049|Happiest Millionaire, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
2052|Hocus Pocus|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2053|Honey, I Blew Up the Kid|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2060|BASEketball|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2063|Seventh Heaven (Le Septième ciel)|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
2064|Roger & Me|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2082|Mighty Ducks, The|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2085|101 Dalmatians|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2092|Return of Jafar, The|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
2098|Son of Flubber|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2110|Dead Men Don't Wear Plaid|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0
2113|Graveyard Shift|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
2122|Children of the Corn|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
2124|Addams Family, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2126|Snake Eyes|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|1|0|0
2128|Safe Men|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2131|Autumn Sonata (Höstsonaten )|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2138|Watership Down|1|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0
2140|Dark Crystal, The|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
2142|American Tail: Fievel Goes West, An|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2146|St. Elmo's Fire|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
2147|Clan of the Cave Bear, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2151|Gods Must Be Crazy II, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2158|Henry: Portrait of a Serial Killer, Part 2|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0
2160|Rosemary's Baby|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
2163|Attack of the Killer Tomatoes!|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2164|Surf Nazis Must Die|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2165|Your Friends and Neighbors|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2172|Strike! (a.k.a. All I Wanna Do, The Hairy Bird)|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2182|Wrong Man, The|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0
2193|Willow|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0
2195|Dirty Work|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2202|Lifeboat|0|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|0|0
2206|Suspicion|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0
2208|Lady Vanishes, The|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0
2211|Secret Agent|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
2214|Number Seventeen|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
2218|Juno and Paycock|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2220|Manxman, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2222|Champagne|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2236|Simon Birch|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2237|Without Limits|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2239|Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2246|Stars and Bars|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2248|Say Anything...|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
2258|Master Ninja I|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
2260|Wisdom|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
2262|About Last Night...|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
2270|Century of Cinema, A|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2271|Permanent Midnight|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2272|One True Thing|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2276|Soldier's Daughter Never Cries, A|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2277|Somewhere in the City|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2278|Ronin|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0
2292|Overnight Delivery|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2298|Strangeland|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
2304|Love Is the Devil|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2326|Shattered Image|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0
2332|Belly|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0
2341|Dancing at Lughnasa|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2347|Pope of Greenwich Village, The|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
2348|Sid and Nancy|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2351|Nights of Cabiria (Le Notti di Cabiria)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2356|Celebrity|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2362|Glen or Glenda|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2367|King Kong|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0
2378|Police Academy|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2384|Babe: Pig in the City|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2386|Jerry Springer: Ringmaster|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2388|Steam: The Turkish Bath (Hamam)|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
2396|Shakespeare in Love|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2397|Mass Appeal|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2403|First Blood|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
2408|Cocoon: The Return|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2417|Heartburn|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2418|Nothing in Common|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2421|Karate Kid, Part II, The|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0
2423|Christmas Vacation|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2425|General, The|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2434|Down in the Delta|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2436|Tea with Mussolini|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2439|Affliction|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2440|Another Day in Paradise|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2446|In Dreams|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
2451|Gate, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2455|Fly, The|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
2458|Armed and Dangerous|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2464|Trick or Treat|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2467|Name of the Rose, The|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
2472|Tough Guys|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2473|Soul Man|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2478|Three Amigos!|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
2481|My Name Is Joe|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
2482|Still Crazy|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2486|24-hour Woman|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2494|Last Days, The|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2510|Just the Ticket|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2511|Long Goodbye, The|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
2528|Logan's Run|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0
2531|Battle for the Planet of the Apes|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0
2539|Analyze This|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2545|Relax... It's Just Sex|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2546|Deep End of the Ocean, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2547|Harvest|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2548|Rage: Carrie 2, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2550|Haunting, The|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0
2553|Village of the Damned|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0
2567|EDtv|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2572|10 Things I Hate About You|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2579|Following|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2587|Life|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2589|Friends & Lovers|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
2597|Lost & Found|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2601|Little Bit of Soul, A|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2605|Entrapment|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0
2607|Get Real|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2609|King of Masks, The (Bian Lian)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2610|Three Seasons|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2613|Night of the Comet|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|0|0
2615|My Science Project|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2617|Mummy, The|0|0|0|1|0|0|0|1|0|1|1|0|0|0|0|0|0|0
2618|Castle, The|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2623|Trippin'|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2625|Black Mask (Hak hap)|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
2629|Love Letter, The|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2639|Mommie Dearest|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2641|Superman II|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0
2642|Superman III|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0
2647|House of Frankenstein|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2650|Ghost of Frankenstein, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2662|War of the Worlds, The|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0
2666|It Conquered the World|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
2668|Swamp Thing|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
2669|Pork Chop Hill|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
2678|Desert Blue|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2679|Finding North|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
2680|Floating|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2681|Free Enterprise|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
2682|Limbo|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2684|Taxman|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2692|Run Lola Run (Lola rennt)|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0
2693|Trekkies|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2695|Boys, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2702|Summer of Sam|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2703|Broken Vessels|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2705|Late August, Early September (Fin août, début septembre)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2711|My Life So Far|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2716|Ghostbusters|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2722|Deep Blue Sea|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0
2731|400 Blows, The (Les Quatre cents coups)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2741|No Mercy|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0
2748|Allan Quartermain and the Lost City of Gold|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
2749|Morning After, The|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0
2751|From the Hip|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2754|Deadtime Stories|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2759|Dick|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2763|Thomas Crown Affair, The|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0
2767|Illuminata|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2769|Yards, The|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
2772|Detroit Rock City|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2773|Alice and Martin (Alice et Martin)|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2776|Marcello Mastroianni: I Remember Yes, I Remember|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2779|Heaven Can Wait|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2780|Raven, The|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2784|Masque of the Red Death, The|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2789|Damien: Omen II|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2794|European Vacation|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2795|Vacation|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2797|Big|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
2801|Oscar and Lucinda (a.k.a. Oscar & Lucinda)|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
2811|With Friends Like These...|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2812|In Too Deep|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0
2813|Source, The|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0
2816|Iron Eagle II|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
2817|Aces: Iron Eagle III|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
2823|Spiders, The (Die Spinnen, 1. Teil: Der Goldene See)|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0
2826|13th Warrior, The|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|0
2828|Dudley Do-Right|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2831|Dog of Flanders, A|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2837|Bedrooms & Hallways|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2843|Black Cat, White Cat (Crna macka, beli macor)|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2846|Adventures of Milo and Otis, The|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2851|Saturn 3|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0
2855|Nightmares|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2858|American Beauty|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0
2864|Splendor|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2867|Fright Night|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
2877|Tommy|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0
2883|Mumford|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2884|Dog Park|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
2885|Guinevere|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
